Event_ID,Event_DateTime,Attack_Type_ID,Source_IP_ID,Country_ID,Severity_ID,System_ID,Packets,Bytes_Transferred,Detection_Time_Min,Response_Time_Min,Status
E000293,2023-03-06,AT01,IP0135,C04,S3,SYS07,31118,8617709,6,25,Resolved
E000294,2024-01-12,AT03,IP0050,C02,S2,SYS06,21997,6864482,2,7,Resolved
E000295,2023-11-14,AT06,IP0117,C01,S3,SYS07,31398,6604106,5,53,Resolved
E000296,2024-07-04,AT06,IP0275,C08,S3,SYS05,26246,251633,13,65,Mitigated
E000297,2024-09-30,AT02,IP0018,C03,S1,SYS01,28996,6616682,1,22,Resolved
E000298,2024-12-02,AT01,IP0109,C04,S5,SYS02,28580,6855631,4,18,Mitigated
E000299,2024-12-31,AT02,IP0223,C04,S5,SYS07,47485,4213853,2,23,Escalated
E000300,2023-12-08,AT01,IP0164,C02,S3,SYS01,9876,4475979,4,50,Resolved
E000301,2023-11-24,AT03,IP0142,C08,S3,SYS07,19325,2364116,7,38,Mitigated
E000302,2023-05-14,AT06,IP0268,C07,S3,SYS01,22996,955243,10,42,Resolved
E000303,2023-09-21,AT01,IP0299,C02,S3,SYS01,5824,742006,12,44,Escalated
E000304,2024-02-05,AT05,IP0275,C06,S4,SYS04,21876,3610940,10,66,Resolved
E000305,2024-07-10,AT02,IP0243,C01,S3,SYS02,16183,6116288,3,18,Resolved
E000306,2024-10-30,AT02,IP0206,C01,S3,SYS04,17877,4566430,3,18,Resolved
E000307,2023-09-26,AT04,IP0244,C05,S1,SYS03,19639,9546879,9,52,Mitigated
E000308,2023-09-20,AT01,IP0160,C05,S4,SYS07,27187,9141617,7,66,Resolved
E000309,2023-01-17,AT07,IP0117,C03,S3,SYS03,49406,9497333,12,21,Escalated
E000310,2023-09-07,AT02,IP0138,C07,S4,SYS05,49839,1599666,10,56,Escalated
E000311,2024-11-21,AT01,IP0209,C08,S3,SYS07,44386,6054481,1,8,Escalated
E000312,2023-02-22,AT07,IP0264,C03,S4,SYS01,46476,8289792,14,20,Resolved
E000313,2023-11-14,AT05,IP0269,C01,S3,SYS02,42981,7739172,10,34,Mitigated
E000314,2024-05-20,AT07,IP0030,C04,S2,SYS01,42177,3311854,2,27,Resolved
E000315,2024-03-10,AT01,IP0102,C05,S2,SYS03,32915,4726269,4,16,Resolved
E000316,2023-06-01,AT03,IP0064,C01,S3,SYS02,22131,7446585,14,45,Resolved
E000317,2024-11-04,AT02,IP0243,C06,S3,SYS03,30255,5710688,10,50,Mitigated
E000318,2024-06-11,AT06,IP0047,C05,S2,SYS01,14088,3673258,11,30,Resolved
E000319,2024-08-29,AT01,IP0110,C04,S4,SYS06,43976,2475646,7,13,Mitigated
E000320,2023-02-24,AT04,IP0210,C01,S2,SYS07,20861,5684533,12,32,Escalated
E000321,2023-06-07,AT01,IP0089,C01,S5,SYS02,22326,2823024,10,32,Resolved
E000322,2023-08-09,AT04,IP0141,C07,S5,SYS04,7786,3640564,14,28,Resolved
E000323,2024-02-17,AT02,IP0155,C07,S2,SYS05,29524,9104603,6,13,Mitigated
E000324,2024-10-15,AT01,IP0192,C05,S5,SYS03,7837,6727735,8,39,Escalated
E000325,2023-07-07,AT01,IP0142,C06,S1,SYS07,25553,2826465,8,57,Resolved
E000326,2023-04-10,AT01,IP0153,C04,S4,SYS02,43255,1393073,8,18,Escalated
E000327,2023-05-05,AT05,IP0207,C06,S4,SYS06,5236,4190582,1,43,Mitigated
E000328,2023-08-02,AT05,IP0152,C05,S3,SYS04,32453,1604137,14,48,Resolved
E000329,2023-02-14,AT02,IP0293,C04,S1,SYS03,19988,2105187,8,55,Escalated
E000330,2023-02-28,AT05,IP0244,C06,S3,SYS05,7940,5600533,7,35,Resolved
E000331,2024-09-15,AT06,IP0286,C03,S4,SYS03,49420,5808593,2,45,Mitigated
E000332,2024-11-27,AT02,IP0287,C03,S4,SYS06,36283,9734425,4,59,Resolved
E000333,2023-07-20,AT04,IP0115,C05,S2,SYS04,30968,860151,7,19,Resolved
E000334,2023-03-17,AT02,IP0238,C02,S3,SYS04,24830,9632608,5,37,Mitigated
E000335,2024-10-29,AT07,IP0037,C08,S3,SYS02,43244,1812189,2,23,Escalated
E000336,2024-05-28,AT01,IP0272,C05,S3,SYS04,30208,5256219,14,56,Mitigated
E000337,2023-04-29,AT07,IP0103,C06,S2,SYS04,6454,9423634,5,39,Escalated
E000338,2024-07-09,AT07,IP0074,C06,S5,SYS07,20775,9416514,9,26,Escalated
E000339,2024-01-31,AT01,IP0171,C03,S1,SYS03,41527,4870773,3,21,Escalated
E000340,2023-01-07,AT01,IP0108,C03,S3,SYS05,17460,8650162,1,9,Mitigated
E000341,2024-05-02,AT02,IP0046,C03,S4,SYS05,25545,3300842,5,11,Resolved
E000342,2023-03-16,AT04,IP0245,C07,S3,SYS01,18890,221284,13,40,Mitigated
E000343,2024-08-15,AT03,IP0008,C06,S4,SYS07,6740,6290505,3,45,Escalated
E000344,2023-06-10,AT01,IP0128,C04,S3,SYS06,27705,7622647,3,47,Resolved
E000345,2024-07-02,AT01,IP0258,C05,S1,SYS02,35921,261686,1,45,Mitigated
E000346,2023-04-23,AT06,IP0149,C08,S2,SYS06,32796,9922582,6,12,Escalated
E000347,2023-09-19,AT03,IP0069,C06,S2,SYS04,22776,6772604,8,47,Resolved
E000348,2024-05-03,AT05,IP0207,C01,S2,SYS02,36510,7570471,5,46,Mitigated
E000349,2024-02-09,AT05,IP0012,C03,S1,SYS01,35383,9680041,12,62,Resolved
E000350,2023-04-18,AT05,IP0193,C05,S4,SYS07,29281,9913166,5,33,Escalated
E000351,2024-01-12,AT04,IP0025,C02,S3,SYS06,31918,4612761,10,67,Mitigated
E000352,2024-03-24,AT01,IP0228,C07,S1,SYS01,22443,3671194,3,9,Escalated
E000353,2024-03-28,AT01,IP0106,C01,S4,SYS03,16991,3350133,3,48,Resolved
E000354,2023-10-26,AT04,IP0139,C03,S3,SYS04,7473,2860620,1,19,Mitigated
E000355,2024-05-28,AT03,IP0145,C02,S3,SYS07,47811,9008245,12,43,Mitigated
E000356,2024-09-29,AT02,IP0135,C04,S3,SYS03,42317,9177330,13,36,Escalated
E000357,2024-11-28,AT02,IP0281,C08,S2,SYS02,29021,8014871,13,43,Escalated
E000358,2023-01-14,AT08,IP0002,C01,S2,SYS06,44531,5432762,2,53,Mitigated
E000359,2024-11-06,AT08,IP0253,C03,S4,SYS01,10681,6493438,7,31,Escalated
E000360,2023-07-10,AT01,IP0132,C04,S4,SYS04,21720,2002211,7,24,Resolved
E000361,2024-09-08,AT01,IP0090,C01,S1,SYS07,13204,6167202,9,27,Resolved
E000362,2024-04-12,AT02,IP0219,C02,S3,SYS01,16217,5114477,10,40,Mitigated
E000363,2024-02-10,AT01,IP0088,C06,S1,SYS03,47903,207042,3,8,Resolved
E000364,2023-12-11,AT09,IP0048,C06,S2,SYS07,41145,6775789,14,21,Resolved
E000365,2024-11-10,AT01,IP0234,C05,S3,SYS07,9098,7819602,5,35,Resolved
E000366,2023-12-02,AT04,IP0216,C03,S3,SYS01,16939,5361106,8,16,Mitigated
E000367,2024-10-20,AT04,IP0082,C02,S1,SYS04,21878,2104358,11,16,Escalated
E000368,2024-05-22,AT02,IP0225,C03,S3,SYS05,12543,6379066,5,61,Resolved
E000369,2023-09-12,AT05,IP0067,C08,S3,SYS04,12253,4373615,13,31,Mitigated
E000370,2024-06-23,AT07,IP0033,C05,S3,SYS06,32632,7750541,14,30,Resolved
E000371,2024-01-19,AT01,IP0269,C04,S4,SYS06,42436,1298061,10,38,Resolved
E000372,2024-10-06,AT03,IP0049,C07,S3,SYS06,7696,9851225,2,28,Escalated
E000373,2023-12-24,AT01,IP0198,C03,S2,SYS07,26509,1137140,13,67,Escalated
E000374,2023-11-20,AT07,IP0006,C03,S3,SYS05,19662,7558147,3,43,Resolved
E000375,2024-12-26,AT07,IP0039,C08,S4,SYS03,41365,6074300,9,24,Mitigated
E000376,2023-09-15,AT01,IP0260,C04,S2,SYS05,22156,6786317,10,64,Escalated
E000377,2024-01-17,AT02,IP0041,C08,S4,SYS04,6848,4656313,5,33,Escalated
E000378,2024-03-07,AT02,IP0229,C06,S4,SYS01,26563,2408963,6,26,Resolved
E000379,2023-05-10,AT05,IP0207,C07,S1,SYS01,39818,9465054,12,27,Escalated
E000380,2024-05-13,AT03,IP0156,C04,S4,SYS06,41741,199919,12,53,Escalated
E000381,2023-01-19,AT02,IP0028,C04,S2,SYS07,48262,3644450,7,54,Resolved
E000382,2024-02-20,AT01,IP0243,C06,S4,SYS06,18861,7517155,14,26,Resolved
E000383,2024-04-09,AT01,IP0114,C01,S4,SYS03,43622,1951608,12,60,Resolved
E000384,2023-05-01,AT06,IP0150,C06,S5,SYS06,8774,2087881,5,25,Mitigated
E000385,2024-11-10,AT01,IP0072,C07,S2,SYS01,9606,7837726,6,24,Resolved
E000386,2023-10-29,AT04,IP0202,C04,S2,SYS04,45134,6854635,13,58,Mitigated
E000387,2023-10-29,AT05,IP0213,C01,S1,SYS06,30475,7244065,5,59,Escalated
E000388,2023-08-08,AT03,IP0231,C08,S4,SYS06,47853,6166130,3,51,Escalated
E000389,2023-09-22,AT09,IP0256,C01,S1,SYS05,33176,9081775,10,15,Escalated
E000390,2024-08-21,AT01,IP0300,C08,S5,SYS05,14416,8397530,9,66,Mitigated
E000391,2023-04-26,AT04,IP0066,C02,S2,SYS04,32766,9397448,7,20,Escalated
E000392,2024-02-28,AT04,IP0259,C07,S4,SYS04,16530,890023,2,17,Escalated
E000393,2024-09-17,AT08,IP0141,C07,S4,SYS03,26395,6314566,7,43,Resolved
E000394,2024-09-01,AT02,IP0212,C05,S1,SYS07,22905,7950273,3,15,Escalated
E000395,2024-06-24,AT03,IP0284,C04,S2,SYS02,28546,7082263,9,66,Mitigated
E000396,2023-09-30,AT04,IP0177,C03,S2,SYS06,31014,2985364,3,14,Escalated
E000397,2023-02-08,AT09,IP0278,C06,S2,SYS06,47192,9379915,12,52,Mitigated
E000398,2024-10-11,AT05,IP0299,C07,S3,SYS06,28660,6389272,9,33,Escalated
E000399,2023-01-12,AT07,IP0217,C01,S3,SYS05,36848,1047226,12,66,Mitigated
E000400,2024-01-13,AT01,IP0029,C04,S1,SYS03,14984,2163632,8,44,Mitigated
E000401,2024-09-01,AT10,IP0075,C01,S3,SYS06,31924,4789491,9,22,Resolved
E000402,2023-09-24,AT01,IP0184,C08,S3,SYS01,6019,3597720,6,11,Escalated
E000403,2024-05-06,AT07,IP0115,C07,S4,SYS02,37419,3493757,5,44,Escalated
E000404,2023-04-18,AT06,IP0148,C01,S4,SYS04,42489,230509,8,16,Resolved
E000405,2023-11-19,AT02,IP0161,C01,S4,SYS01,33440,2724713,9,17,Escalated
E000406,2024-05-06,AT01,IP0227,C04,S3,SYS06,15886,1008521,3,62,Escalated
E000407,2024-03-23,AT05,IP0280,C04,S2,SYS07,22905,7572184,13,21,Escalated
E000408,2023-08-07,AT09,IP0091,C02,S2,SYS02,22105,8060135,4,22,Mitigated
E000409,2024-05-04,AT05,IP0021,C07,S1,SYS03,17502,9893227,11,57,Escalated
E000410,2023-12-27,AT01,IP0131,C01,S2,SYS03,21473,4947363,9,16,Resolved
E000411,2023-03-16,AT05,IP0079,C06,S2,SYS05,47062,5567977,10,50,Mitigated
E000412,2024-03-27,AT05,IP0155,C08,S3,SYS07,5271,9817742,5,63,Escalated
E000413,2024-09-20,AT03,IP0163,C04,S1,SYS02,49466,2894937,3,36,Escalated
E000414,2023-10-31,AT01,IP0213,C07,S3,SYS01,32584,4863375,12,32,Resolved
E000415,2023-05-13,AT01,IP0170,C06,S2,SYS03,46476,7251476,2,21,Resolved
E000416,2023-10-28,AT01,IP0272,C08,S4,SYS05,18580,878639,4,54,Escalated
E000417,2023-07-01,AT01,IP0229,C04,S3,SYS06,43997,5072863,7,52,Escalated
E000418,2024-12-09,AT08,IP0021,C06,S2,SYS04,12865,4699731,3,22,Mitigated
E000419,2024-06-11,AT02,IP0145,C01,S3,SYS05,8646,9199339,10,67,Resolved
E000420,2024-06-22,AT03,IP0250,C01,S3,SYS03,28924,1454832,12,17,Escalated
E000421,2024-12-04,AT01,IP0050,C03,S3,SYS07,6778,2193787,9,68,Escalated
E000422,2024-04-29,AT03,IP0108,C04,S3,SYS07,44765,1044793,7,20,Escalated
E000423,2024-08-26,AT02,IP0276,C07,S1,SYS06,14286,1680622,5,21,Mitigated
E000424,2024-06-10,AT05,IP0236,C06,S2,SYS01,28437,8456295,6,31,Mitigated
E000425,2024-05-20,AT01,IP0129,C02,S2,SYS05,22349,8191620,13,72,Mitigated
E000426,2024-09-23,AT08,IP0231,C07,S3,SYS04,24455,6314405,5,42,Resolved
E000427,2023-07-25,AT01,IP0274,C01,S3,SYS06,44293,7932678,4,34,Escalated
E000428,2024-07-24,AT04,IP0300,C01,S4,SYS06,45484,9436327,9,50,Mitigated
E000429,2023-08-16,AT02,IP0149,C05,S3,SYS05,42260,3981819,7,24,Mitigated
E000430,2024-05-26,AT01,IP0196,C07,S5,SYS07,34605,6297953,10,32,Escalated
E000431,2023-01-13,AT01,IP0113,C03,S2,SYS06,10400,1843579,12,29,Resolved
E000432,2023-08-21,AT06,IP0152,C03,S4,SYS03,35496,227319,10,25,Escalated
E000433,2024-11-26,AT07,IP0192,C01,S5,SYS05,46424,8527623,2,36,Escalated
E000434,2024-11-17,AT01,IP0294,C07,S1,SYS05,19974,1033671,2,44,Escalated
E000435,2024-07-08,AT08,IP0177,C04,S2,SYS04,48148,2924665,3,23,Escalated
E000436,2024-11-14,AT07,IP0095,C04,S1,SYS05,25542,7496911,4,47,Resolved
E000437,2024-11-19,AT01,IP0291,C01,S2,SYS07,34756,4962347,7,59,Escalated
E000438,2024-04-25,AT02,IP0149,C02,S3,SYS03,25890,774075,14,36,Mitigated
E000439,2023-12-21,AT01,IP0170,C06,S3,SYS02,41531,842476,2,22,Escalated
E000440,2024-02-15,AT04,IP0036,C04,S1,SYS03,41744,6516153,10,43,Resolved
E000441,2024-09-11,AT02,IP0157,C03,S3,SYS05,7124,2433180,12,57,Escalated
E000442,2024-04-13,AT02,IP0220,C03,S2,SYS01,30774,4022381,4,17,Resolved
E000443,2023-09-06,AT01,IP0224,C05,S2,SYS07,23676,1193753,3,19,Resolved
E000444,2023-10-20,AT01,IP0246,C08,S4,SYS04,5997,5255577,9,45,Resolved
E000445,2023-01-09,AT05,IP0056,C03,S3,SYS06,18117,195287,9,67,Escalated
E000446,2023-10-23,AT01,IP0072,C04,S2,SYS03,24911,4141682,7,28,Escalated
E000447,2023-04-12,AT07,IP0039,C01,S1,SYS07,32157,4783024,14,52,Escalated
E000448,2023-09-13,AT04,IP0297,C07,S4,SYS07,29945,2200895,12,31,Escalated
E000449,2024-11-08,AT01,IP0134,C08,S1,SYS06,31279,3576732,13,38,Mitigated
E000450,2023-06-14,AT02,IP0149,C03,S2,SYS04,37994,3588271,9,40,Escalated
E000451,2024-06-11,AT03,IP0258,C01,S2,SYS06,42486,5987136,12,50,Mitigated
E000452,2024-04-10,AT06,IP0085,C03,S4,SYS04,8199,7710073,1,44,Mitigated
E000453,2024-06-29,AT01,IP0075,C08,S5,SYS03,19892,3122927,14,43,Mitigated
E000454,2024-01-28,AT01,IP0033,C05,S3,SYS03,38357,4762608,7,59,Mitigated
E000455,2023-02-20,AT01,IP0185,C07,S2,SYS04,19263,4758455,12,45,Resolved
E000456,2024-08-31,AT07,IP0166,C02,S1,SYS06,34006,7088087,4,21,Escalated
E000457,2023-01-25,AT04,IP0135,C03,S2,SYS04,28221,6688209,5,13,Escalated
E000458,2024-03-23,AT02,IP0040,C05,S3,SYS04,28645,3701817,2,53,Mitigated
E000459,2024-07-08,AT03,IP0177,C08,S2,SYS07,28401,9282811,3,54,Resolved
E000460,2024-09-13,AT07,IP0072,C08,S1,SYS02,18898,2561897,8,32,Mitigated
E000461,2023-11-04,AT01,IP0109,C03,S3,SYS02,25388,4875634,13,40,Mitigated
E000462,2024-05-03,AT02,IP0061,C04,S4,SYS04,28450,8760809,13,35,Resolved
E000463,2024-01-23,AT05,IP0246,C08,S3,SYS02,24995,2944140,2,30,Escalated
E000464,2024-02-14,AT01,IP0012,C04,S4,SYS01,28489,3772689,2,45,Mitigated
E000465,2023-12-28,AT03,IP0263,C01,S2,SYS05,28466,8014726,11,25,Mitigated
E000466,2024-07-31,AT01,IP0093,C07,S2,SYS05,44110,5880833,9,50,Escalated
E000467,2024-05-26,AT04,IP0146,C02,S4,SYS02,37500,9048693,3,41,Resolved
E000468,2023-02-27,AT04,IP0247,C03,S3,SYS02,41803,5980599,7,30,Resolved
E000469,2023-05-21,AT04,IP0094,C05,S4,SYS02,25827,6150485,4,47,Escalated
E000470,2024-04-17,AT04,IP0036,C04,S5,SYS04,42010,5466434,7,28,Resolved
E000471,2023-08-03,AT01,IP0268,C07,S1,SYS07,10375,6613766,14,65,Mitigated
E000472,2024-05-03,AT04,IP0020,C02,S2,SYS01,45592,3093518,9,48,Resolved
E000473,2023-03-14,AT04,IP0277,C01,S5,SYS07,11928,9494128,13,23,Escalated
E000474,2024-03-30,AT04,IP0190,C01,S3,SYS06,45888,6093265,14,42,Escalated
E000475,2023-01-05,AT02,IP0247,C07,S5,SYS03,14404,9964039,9,50,Escalated
E000476,2024-05-07,AT06,IP0295,C02,S5,SYS04,5863,3883203,7,66,Mitigated
E000477,2024-02-08,AT01,IP0043,C05,S4,SYS05,8055,7821997,2,43,Escalated
E000478,2023-01-23,AT02,IP0004,C02,S2,SYS05,43046,2964621,11,34,Mitigated
E000479,2024-01-30,AT02,IP0162,C07,S2,SYS03,39640,5812978,9,51,Mitigated
E000480,2023-06-01,AT01,IP0130,C05,S3,SYS07,12189,1194096,12,20,Escalated
E000481,2024-01-19,AT02,IP0142,C07,S2,SYS07,26770,7039191,8,58,Mitigated
E000482,2023-01-21,AT02,IP0248,C03,S4,SYS03,37788,5307149,6,63,Escalated
E000483,2024-06-05,AT03,IP0158,C06,S2,SYS07,10767,7640155,14,28,Escalated
E000484,2024-01-21,AT02,IP0061,C04,S1,SYS04,27266,9005064,8,67,Escalated
E000485,2023-06-22,AT08,IP0261,C07,S1,SYS07,20051,6788986,13,40,Resolved
E000486,2024-04-24,AT06,IP0027,C03,S3,SYS04,15236,2232720,6,42,Escalated
E000487,2024-03-04,AT01,IP0075,C08,S1,SYS05,49652,4553595,11,17,Resolved
E000488,2023-05-25,AT01,IP0190,C02,S2,SYS05,30156,2080115,3,50,Mitigated
E000489,2024-10-05,AT05,IP0206,C05,S5,SYS06,7853,446300,14,63,Escalated
E000490,2023-12-27,AT01,IP0090,C08,S4,SYS04,30920,9723106,1,49,Mitigated
E000491,2023-10-19,AT01,IP0266,C05,S3,SYS02,39654,2418890,14,44,Mitigated
E000492,2024-06-11,AT06,IP0119,C03,S3,SYS06,13391,2675228,11,61,Mitigated
E000493,2024-10-30,AT02,IP0081,C02,S3,SYS03,45667,9209810,3,46,Resolved
E000494,2023-07-19,AT02,IP0103,C01,S2,SYS06,12244,1498962,4,24,Escalated
E000495,2024-02-12,AT01,IP0146,C06,S1,SYS03,38043,6527799,5,64,Resolved
E000496,2023-02-21,AT01,IP0233,C07,S5,SYS05,36340,1079581,4,42,Mitigated
E000497,2024-12-11,AT01,IP0055,C02,S3,SYS05,25434,1435184,6,44,Resolved
E000498,2023-08-19,AT01,IP0263,C05,S1,SYS05,25662,5098964,5,34,Escalated
E000499,2024-04-17,AT01,IP0194,C08,S3,SYS07,12386,6483244,2,14,Mitigated
E000500,2024-02-27,AT05,IP0235,C08,S5,SYS05,19604,3197619,6,30,Mitigated
E000501,2024-02-29,AT02,IP0196,C04,S2,SYS06,15386,9090124,2,41,Escalated
E000502,2024-12-02,AT01,IP0181,C01,S2,SYS06,11661,4675363,5,63,Resolved
E000503,2024-01-21,AT01,IP0176,C02,S1,SYS05,26219,1029441,6,61,Mitigated
E000504,2024-11-13,AT02,IP0294,C05,S2,SYS02,11786,6231630,11,22,Escalated
E000505,2023-10-12,AT04,IP0256,C04,S5,SYS02,43121,7148527,1,7,Escalated
E000506,2023-08-25,AT01,IP0118,C04,S2,SYS07,34790,3594029,9,28,Mitigated
E000507,2024-03-26,AT06,IP0055,C02,S2,SYS01,18189,5812845,6,24,Escalated
E000508,2023-06-09,AT09,IP0004,C01,S3,SYS07,13050,1984624,1,23,Resolved
E000509,2024-03-10,AT02,IP0295,C05,S2,SYS04,45883,1705919,8,51,Mitigated
E000510,2023-06-27,AT10,IP0144,C07,S5,SYS02,12450,2670419,12,60,Escalated
E000511,2024-11-06,AT01,IP0217,C08,S3,SYS05,32408,7877776,1,15,Mitigated
E000512,2024-09-12,AT03,IP0090,C08,S2,SYS01,24280,4376945,1,41,Escalated
E000513,2023-08-06,AT03,IP0005,C01,S2,SYS06,20457,2239463,4,31,Mitigated
E000514,2024-07-30,AT02,IP0186,C05,S1,SYS02,16576,1592669,13,40,Escalated
E000515,2024-11-21,AT01,IP0176,C06,S2,SYS02,41181,5507214,6,30,Resolved
E000516,2024-08-30,AT02,IP0191,C06,S3,SYS07,6128,2246081,4,31,Resolved
E000517,2023-02-11,AT01,IP0068,C04,S2,SYS07,14808,5962316,1,51,Mitigated
E000518,2023-09-25,AT05,IP0285,C07,S4,SYS07,11998,3547822,3,37,Resolved
E000519,2024-04-23,AT01,IP0077,C08,S4,SYS07,26825,4330384,11,29,Mitigated
E000520,2023-07-05,AT01,IP0265,C06,S3,SYS07,20802,2077247,2,12,Resolved
E000521,2023-07-02,AT01,IP0291,C01,S3,SYS04,18338,9089185,5,49,Mitigated
E000522,2024-07-26,AT04,IP0131,C08,S1,SYS07,48831,8081806,1,21,Escalated
E000523,2023-09-01,AT01,IP0134,C06,S4,SYS03,10349,6254728,13,19,Escalated
E000524,2024-05-31,AT03,IP0177,C01,S4,SYS04,34393,8117855,12,23,Mitigated
E000525,2023-12-06,AT02,IP0102,C03,S3,SYS07,18686,9600712,8,53,Resolved
E000526,2024-07-15,AT02,IP0250,C08,S3,SYS01,27787,1032280,4,52,Resolved
E000527,2024-08-17,AT04,IP0075,C03,S3,SYS06,44351,2706041,14,42,Resolved
E000528,2024-12-16,AT02,IP0208,C02,S3,SYS01,41999,2653540,13,71,Mitigated
E000529,2023-05-26,AT01,IP0150,C05,S2,SYS05,20123,6418769,12,29,Escalated
E000530,2024-03-29,AT02,IP0186,C08,S4,SYS04,22715,3334499,11,40,Mitigated
E000531,2023-06-13,AT01,IP0121,C05,S1,SYS06,15534,8457646,5,27,Escalated
E000532,2023-08-21,AT05,IP0204,C02,S2,SYS01,25531,7188855,5,47,Mitigated
E000533,2023-06-10,AT08,IP0028,C01,S3,SYS07,13660,5775919,8,40,Resolved
E000534,2023-03-04,AT03,IP0054,C05,S5,SYS05,15440,8197528,3,24,Mitigated
E000535,2024-05-16,AT01,IP0200,C05,S5,SYS02,33646,7269675,3,59,Mitigated
E000536,2024-10-02,AT05,IP0065,C03,S3,SYS05,45725,6174746,3,55,Mitigated
E000537,2023-07-10,AT01,IP0167,C08,S3,SYS04,26555,9815790,8,61,Escalated
E000538,2023-02-11,AT08,IP0070,C03,S3,SYS05,6031,2679669,1,7,Escalated
E000539,2024-09-22,AT02,IP0289,C07,S4,SYS05,20816,1093477,9,15,Escalated
E000540,2024-12-08,AT04,IP0178,C08,S2,SYS05,19258,4110673,14,33,Mitigated
E000541,2023-02-03,AT06,IP0188,C07,S3,SYS03,23213,4527431,7,22,Mitigated
E000542,2023-09-09,AT01,IP0070,C06,S1,SYS03,15223,7619270,2,57,Resolved
E000543,2024-06-10,AT03,IP0252,C08,S3,SYS03,8856,4222758,10,58,Mitigated
E000544,2024-09-25,AT05,IP0119,C01,S4,SYS05,11182,6439378,6,50,Resolved
E000545,2023-04-13,AT01,IP0224,C07,S4,SYS02,24416,576684,4,39,Mitigated
E000546,2024-04-19,AT05,IP0194,C04,S3,SYS03,13559,2197216,2,27,Mitigated
E000547,2023-08-30,AT02,IP0140,C05,S2,SYS06,10639,1552847,4,58,Escalated
E000548,2023-05-31,AT03,IP0097,C02,S2,SYS02,34427,6249620,5,52,Mitigated
E000549,2024-12-24,AT01,IP0232,C05,S3,SYS06,15866,7443921,5,36,Escalated
E000550,2024-01-03,AT02,IP0078,C01,S2,SYS05,36335,3296275,3,50,Mitigated
E000551,2024-07-27,AT01,IP0138,C03,S1,SYS06,29687,4567443,3,49,Resolved
E000552,2024-04-30,AT05,IP0078,C01,S2,SYS04,39954,237039,9,21,Mitigated
E000553,2024-07-12,AT01,IP0256,C06,S2,SYS04,42116,2027124,7,58,Escalated
E000554,2023-04-26,AT06,IP0075,C01,S2,SYS03,33069,5430222,4,31,Resolved
E000555,2023-12-18,AT01,IP0099,C05,S3,SYS07,19557,547564,8,19,Resolved
E000556,2023-12-26,AT06,IP0128,C07,S1,SYS07,22564,6207941,14,41,Resolved
E000557,2024-08-18,AT01,IP0102,C08,S5,SYS06,31451,9787580,13,54,Mitigated
E000558,2023-08-08,AT03,IP0243,C07,S5,SYS06,29086,7390985,2,21,Resolved
E000559,2023-04-15,AT08,IP0022,C02,S2,SYS03,25471,624252,3,44,Resolved
E000560,2023-07-11,AT04,IP0027,C04,S2,SYS01,41693,8965652,13,25,Mitigated
E000561,2024-10-20,AT04,IP0086,C05,S2,SYS05,19568,1128464,13,19,Mitigated
E000562,2024-07-06,AT02,IP0022,C08,S2,SYS06,41672,246539,11,65,Escalated
E000563,2023-10-08,AT01,IP0128,C03,S4,SYS04,21676,4981178,4,60,Mitigated
E000564,2024-02-18,AT04,IP0031,C01,S2,SYS03,17165,7893067,11,50,Escalated
E000565,2024-04-07,AT01,IP0055,C03,S3,SYS04,36351,5667768,3,25,Mitigated
E000566,2023-12-15,AT01,IP0178,C08,S3,SYS06,13619,1270025,11,22,Mitigated
E000567,2024-03-24,AT01,IP0069,C05,S2,SYS01,11955,2131722,13,48,Resolved
E000568,2023-10-18,AT05,IP0278,C08,S3,SYS02,49293,9205304,4,27,Escalated
E000569,2024-04-15,AT01,IP0240,C05,S2,SYS07,6225,9418308,9,33,Escalated
E000570,2023-06-16,AT08,IP0036,C03,S3,SYS04,22279,7550433,11,28,Resolved
E000571,2024-05-27,AT06,IP0233,C01,S3,SYS07,49823,6221716,2,27,Escalated
E000572,2024-05-18,AT03,IP0010,C06,S4,SYS07,33475,9581736,12,58,Escalated
E000573,2023-04-14,AT01,IP0276,C07,S4,SYS02,49343,6097845,2,61,Escalated
E000574,2024-02-18,AT04,IP0079,C05,S4,SYS03,13950,8563082,14,29,Resolved
E000575,2024-12-03,AT04,IP0268,C02,S1,SYS01,10644,1913318,1,41,Mitigated
E000576,2024-03-21,AT01,IP0055,C08,S1,SYS02,41075,6772121,1,50,Mitigated
E000577,2023-05-11,AT01,IP0199,C08,S3,SYS05,41059,9555578,12,46,Escalated
E000578,2023-07-14,AT05,IP0188,C04,S2,SYS05,42305,3004936,10,33,Escalated
E000579,2024-05-17,AT01,IP0107,C08,S5,SYS07,44386,7365584,11,43,Mitigated
E000580,2023-10-05,AT02,IP0185,C07,S3,SYS07,24968,3254267,10,35,Resolved
E000581,2023-01-22,AT06,IP0137,C01,S1,SYS06,48702,3556979,10,29,Mitigated
E000582,2024-02-14,AT06,IP0111,C02,S1,SYS01,35624,9898983,9,26,Escalated
E000583,2023-12-09,AT01,IP0099,C04,S2,SYS05,44958,8284477,5,15,Escalated
E000584,2024-12-29,AT08,IP0286,C07,S3,SYS06,21650,5762110,14,72,Mitigated
E000585,2023-04-25,AT05,IP0235,C07,S3,SYS01,35028,6153643,6,21,Mitigated
E000586,2023-03-17,AT06,IP0259,C06,S3,SYS06,13756,7431426,6,12,Mitigated
