Incident_ID,Event_ID,Analyst_ID,Escalation_Level,MTTD_Min,MTTR_Min,Root_Cause,Closed_Flag
INC000445,E000445,A019,Level 2,9,67,Credential Leak,Yes
INC000446,E000446,A015,Level 1,7,28,User Error,No
INC000447,E000447,A023,Level 3,14,52,Credential Leak,No
INC000448,E000448,A050,Level 1,12,31,User Error,No
INC000449,E000449,A048,Level 2,13,38,Zero Day Exploit,No
INC000450,E000450,A008,Level 2,9,40,User Error,No
INC000451,E000451,A014,Level 2,12,50,Configuration Weakness,No
INC000452,E000452,A007,Level 3,1,44,Credential Leak,No
INC000453,E000453,A037,Level 3,14,43,Credential Leak,No
INC000454,E000454,A046,Level 3,7,59,User Error,No
INC000455,E000455,A021,Level 2,12,45,Configuration Weakness,Yes
INC000456,E000456,A041,Level 1,4,21,Zero Day Exploit,No
INC000457,E000457,A048,Level 2,5,13,Zero Day Exploit,Yes
INC000458,E000458,A037,Level 2,2,53,User Error,No
INC000459,E000459,A041,Level 1,3,54,Configuration Weakness,Yes
INC000460,E000460,A037,Level 1,8,32,Zero Day Exploit,Yes
INC000461,E000461,A021,Level 1,13,40,User Error,No
INC000462,E000462,A023,Level 2,13,35,Malware Payload,No
INC000463,E000463,A047,Level 1,2,30,Credential Leak,Yes
INC000464,E000464,A015,Level 2,2,45,Credential Leak,No
INC000465,E000465,A003,Level 2,11,25,Configuration Weakness,No
INC000466,E000466,A010,Level 2,9,50,User Error,Yes
INC000467,E000467,A004,Level 1,3,41,Malware Payload,No
INC000468,E000468,A003,Level 3,7,30,Configuration Weakness,Yes
INC000469,E000469,A032,Level 1,4,47,Zero Day Exploit,Yes
INC000470,E000470,A008,Level 1,7,28,Malware Payload,Yes
INC000471,E000471,A024,Level 3,14,65,Zero Day Exploit,No
INC000472,E000472,A043,Level 1,9,48,Malware Payload,Yes
INC000473,E000473,A011,Level 3,13,23,User Error,Yes
INC000474,E000474,A006,Level 3,14,42,User Error,No
INC000475,E000475,A009,Level 3,9,50,User Error,Yes
INC000476,E000476,A030,Level 2,7,66,Malware Payload,No
INC000477,E000477,A013,Level 3,2,43,Configuration Weakness,No
INC000478,E000478,A035,Level 1,11,34,User Error,No
INC000479,E000479,A026,Level 2,9,51,Malware Payload,Yes
INC000480,E000480,A004,Level 2,12,20,Malware Payload,Yes
INC000481,E000481,A020,Level 2,8,58,Credential Leak,No
INC000482,E000482,A026,Level 2,6,63,Malware Payload,No
INC000483,E000483,A045,Level 3,14,28,Zero Day Exploit,No
INC000484,E000484,A044,Level 1,8,67,Malware Payload,No
INC000485,E000485,A014,Level 3,13,40,Credential Leak,Yes
INC000486,E000486,A044,Level 3,6,42,User Error,Yes
INC000487,E000487,A034,Level 2,11,17,User Error,Yes
INC000488,E000488,A022,Level 3,3,50,Credential Leak,Yes
INC000489,E000489,A037,Level 2,14,63,Zero Day Exploit,No
INC000490,E000490,A025,Level 3,1,49,Zero Day Exploit,Yes
INC000491,E000491,A050,Level 1,14,44,User Error,No
INC000492,E000492,A048,Level 1,11,61,Credential Leak,Yes
INC000493,E000493,A041,Level 2,3,46,Credential Leak,Yes
INC000494,E000494,A031,Level 1,4,24,User Error,No
INC000495,E000495,A012,Level 1,5,64,Zero Day Exploit,No
INC000496,E000496,A041,Level 2,4,42,Credential Leak,No
INC000497,E000497,A026,Level 1,6,44,Configuration Weakness,No
INC000498,E000498,A007,Level 2,5,34,Malware Payload,No
INC000499,E000499,A006,Level 3,2,14,Configuration Weakness,No
INC000500,E000500,A033,Level 2,6,30,Zero Day Exploit,No
INC000501,E000501,A049,Level 3,2,41,Malware Payload,No
INC000502,E000502,A040,Level 1,5,63,User Error,No
INC000503,E000503,A039,Level 2,6,61,Configuration Weakness,Yes
INC000504,E000504,A044,Level 3,11,22,Malware Payload,No
INC000505,E000505,A006,Level 3,1,7,Credential Leak,No
INC000506,E000506,A027,Level 1,9,28,Zero Day Exploit,No
INC000507,E000507,A018,Level 1,6,24,Malware Payload,Yes
INC000508,E000508,A045,Level 3,1,23,Zero Day Exploit,Yes
INC000509,E000509,A035,Level 1,8,51,Malware Payload,Yes
INC000510,E000510,A008,Level 2,12,60,Malware Payload,Yes
INC000511,E000511,A018,Level 2,1,15,Credential Leak,Yes
INC000512,E000512,A009,Level 3,1,41,Zero Day Exploit,No
INC000513,E000513,A032,Level 3,4,31,Zero Day Exploit,Yes
INC000514,E000514,A006,Level 3,13,40,Zero Day Exploit,Yes
INC000515,E000515,A002,Level 1,6,30,Credential Leak,Yes
INC000516,E000516,A007,Level 3,4,31,User Error,Yes
INC000517,E000517,A002,Level 1,1,51,Zero Day Exploit,Yes
INC000518,E000518,A038,Level 1,3,37,User Error,Yes
INC000519,E000519,A014,Level 1,11,29,Zero Day Exploit,Yes
INC000520,E000520,A026,Level 3,2,12,Zero Day Exploit,Yes
INC000521,E000521,A019,Level 1,5,49,Malware Payload,Yes
INC000522,E000522,A006,Level 1,1,21,Credential Leak,Yes
INC000523,E000523,A012,Level 1,13,19,Configuration Weakness,No
INC000524,E000524,A031,Level 1,12,23,Configuration Weakness,Yes
INC000525,E000525,A012,Level 3,8,53,User Error,Yes
INC000526,E000526,A016,Level 1,4,52,Credential Leak,No
INC000527,E000527,A041,Level 2,14,42,Credential Leak,Yes
INC000528,E000528,A001,Level 3,13,71,Configuration Weakness,Yes
INC000529,E000529,A042,Level 3,12,29,Configuration Weakness,No
INC000530,E000530,A025,Level 2,11,40,Zero Day Exploit,Yes
INC000531,E000531,A019,Level 2,5,27,Malware Payload,Yes
INC000532,E000532,A017,Level 1,5,47,Malware Payload,No
INC000533,E000533,A008,Level 2,8,40,Configuration Weakness,No
INC000534,E000534,A019,Level 3,3,24,Credential Leak,No
INC000535,E000535,A028,Level 3,3,59,Configuration Weakness,Yes
INC000536,E000536,A030,Level 3,3,55,Configuration Weakness,No
INC000537,E000537,A001,Level 1,8,61,Credential Leak,Yes
INC000538,E000538,A035,Level 1,1,7,Configuration Weakness,No
INC000539,E000539,A004,Level 1,9,15,Malware Payload,Yes
INC000540,E000540,A043,Level 3,14,33,Malware Payload,Yes
INC000541,E000541,A035,Level 3,7,22,Zero Day Exploit,No
INC000542,E000542,A041,Level 3,2,57,Malware Payload,Yes
INC000543,E000543,A012,Level 1,10,58,Zero Day Exploit,Yes
INC000544,E000544,A025,Level 3,6,50,Configuration Weakness,Yes
INC000545,E000545,A024,Level 3,4,39,Zero Day Exploit,Yes
INC000546,E000546,A017,Level 3,2,27,Configuration Weakness,Yes
INC000547,E000547,A009,Level 3,4,58,User Error,Yes
INC000548,E000548,A046,Level 2,5,52,Credential Leak,Yes
INC000549,E000549,A024,Level 1,5,36,Configuration Weakness,Yes
INC000550,E000550,A006,Level 1,3,50,Configuration Weakness,Yes
INC000551,E000551,A028,Level 2,3,49,Malware Payload,No
INC000552,E000552,A047,Level 2,9,21,Zero Day Exploit,Yes
INC000553,E000553,A011,Level 2,7,58,Credential Leak,Yes
INC000554,E000554,A007,Level 3,4,31,Configuration Weakness,No
INC000555,E000555,A029,Level 3,8,19,Configuration Weakness,Yes
INC000556,E000556,A028,Level 2,14,41,Malware Payload,No
INC000557,E000557,A048,Level 1,13,54,Malware Payload,Yes
INC000558,E000558,A012,Level 2,2,21,Configuration Weakness,No
INC000559,E000559,A013,Level 3,3,44,Credential Leak,No
INC000560,E000560,A049,Level 1,13,25,Credential Leak,No
INC000561,E000561,A015,Level 1,13,19,Zero Day Exploit,Yes
INC000562,E000562,A003,Level 3,11,65,Malware Payload,No
INC000563,E000563,A006,Level 2,4,60,User Error,Yes
INC000564,E000564,A042,Level 1,11,50,User Error,Yes
INC000565,E000565,A024,Level 1,3,25,Configuration Weakness,No
INC000566,E000566,A050,Level 1,11,22,Configuration Weakness,No
INC000567,E000567,A002,Level 2,13,48,User Error,No
INC000568,E000568,A001,Level 3,4,27,User Error,No
INC000569,E000569,A011,Level 3,9,33,User Error,No
INC000570,E000570,A032,Level 2,11,28,Configuration Weakness,Yes
INC000571,E000571,A032,Level 3,2,27,User Error,No
INC000572,E000572,A029,Level 3,12,58,Credential Leak,Yes
INC000573,E000573,A047,Level 1,2,61,Malware Payload,Yes
INC000574,E000574,A002,Level 3,14,29,Credential Leak,No
INC000575,E000575,A018,Level 3,1,41,User Error,Yes
INC000576,E000576,A022,Level 3,1,50,Zero Day Exploit,No
INC000577,E000577,A021,Level 3,12,46,Configuration Weakness,Yes
INC000578,E000578,A032,Level 1,10,33,Credential Leak,Yes
INC000579,E000579,A030,Level 3,11,43,Malware Payload,No
INC000580,E000580,A016,Level 3,10,35,Zero Day Exploit,Yes
INC000581,E000581,A037,Level 1,10,29,Configuration Weakness,Yes
INC000582,E000582,A009,Level 1,9,26,User Error,Yes
INC000583,E000583,A006,Level 1,5,15,Configuration Weakness,Yes
INC000584,E000584,A017,Level 1,14,72,Credential Leak,Yes
INC000585,E000585,A025,Level 3,6,21,Configuration Weakness,Yes
INC000586,E000586,A040,Level 3,6,12,Configuration Weakness,No
INC000587,E000587,A002,Level 1,7,47,User Error,Yes
INC000588,E000588,A026,Level 2,6,48,Configuration Weakness,Yes
INC000589,E000589,A044,Level 2,11,39,User Error,No
INC000590,E000590,A005,Level 3,6,12,Configuration Weakness,No
INC000591,E000591,A004,Level 3,9,31,Credential Leak,No
INC000592,E000592,A035,Level 2,13,43,Credential Leak,No
INC000593,E000593,A033,Level 3,9,62,Credential Leak,Yes
INC000594,E000594,A041,Level 3,1,58,Configuration Weakness,Yes
INC000595,E000595,A017,Level 1,8,46,Credential Leak,Yes
INC000596,E000596,A020,Level 3,5,42,User Error,Yes
INC000597,E000597,A016,Level 3,1,43,Malware Payload,Yes
INC000598,E000598,A037,Level 1,7,37,Configuration Weakness,Yes
INC000599,E000599,A049,Level 2,9,28,User Error,No
INC000600,E000600,A032,Level 3,2,36,Credential Leak,No
INC000601,E000601,A029,Level 2,8,42,Configuration Weakness,No
INC000602,E000602,A009,Level 2,9,63,Malware Payload,No
INC000603,E000603,A048,Level 1,14,48,Configuration Weakness,No
INC000604,E000604,A003,Level 3,14,59,Zero Day Exploit,Yes
INC000605,E000605,A029,Level 2,4,57,User Error,No
INC000606,E000606,A005,Level 2,10,22,Credential Leak,Yes
INC000607,E000607,A009,Level 1,4,9,Zero Day Exploit,Yes
INC000608,E000608,A017,Level 3,14,58,User Error,Yes
INC000609,E000609,A020,Level 2,9,16,Malware Payload,Yes
INC000610,E000610,A029,Level 2,6,36,Zero Day Exploit,No
INC000611,E000611,A013,Level 3,4,15,Zero Day Exploit,Yes
INC000612,E000612,A040,Level 2,8,31,Malware Payload,Yes
INC000613,E000613,A035,Level 2,8,45,Malware Payload,No
INC000614,E000614,A016,Level 2,6,20,Malware Payload,No
INC000615,E000615,A012,Level 2,5,37,Zero Day Exploit,Yes
INC000616,E000616,A014,Level 3,6,51,User Error,No
INC000617,E000617,A044,Level 3,11,62,Configuration Weakness,Yes
INC000618,E000618,A045,Level 2,13,21,Configuration Weakness,Yes
INC000619,E000619,A037,Level 3,10,62,Credential Leak,No
INC000620,E000620,A013,Level 3,14,39,Malware Payload,No
INC000621,E000621,A050,Level 2,12,60,User Error,No
INC000622,E000622,A018,Level 1,9,66,Credential Leak,Yes
INC000623,E000623,A038,Level 3,8,56,Zero Day Exploit,No
INC000624,E000624,A047,Level 2,9,37,User Error,Yes
INC000625,E000625,A046,Level 1,8,45,Malware Payload,Yes
INC000626,E000626,A036,Level 3,11,64,Malware Payload,No
INC000627,E000627,A043,Level 2,2,29,Credential Leak,Yes
INC000628,E000628,A010,Level 2,11,33,Zero Day Exploit,No
INC000629,E000629,A015,Level 1,7,31,User Error,Yes
INC000630,E000630,A025,Level 3,8,48,Zero Day Exploit,Yes
INC000631,E000631,A007,Level 2,7,26,Credential Leak,Yes
INC000632,E000632,A016,Level 2,6,45,Configuration Weakness,Yes
INC000633,E000633,A017,Level 3,9,51,Zero Day Exploit,Yes
INC000634,E000634,A024,Level 2,11,54,Zero Day Exploit,No
INC000635,E000635,A045,Level 2,11,60,Zero Day Exploit,No
INC000636,E000636,A014,Level 2,14,29,Zero Day Exploit,No
INC000637,E000637,A012,Level 1,6,24,Zero Day Exploit,No
INC000638,E000638,A030,Level 1,11,54,User Error,No
INC000639,E000639,A018,Level 2,13,33,User Error,Yes
INC000640,E000640,A048,Level 3,6,44,User Error,Yes
INC000641,E000641,A018,Level 2,14,45,Zero Day Exploit,Yes
INC000642,E000642,A005,Level 1,8,58,Credential Leak,No
INC000643,E000643,A017,Level 3,6,28,User Error,No
INC000644,E000644,A037,Level 2,9,23,Credential Leak,No
INC000645,E000645,A011,Level 1,14,31,Malware Payload,No
INC000646,E000646,A012,Level 3,13,26,User Error,No
INC000647,E000647,A016,Level 3,5,23,Configuration Weakness,No
INC000648,E000648,A005,Level 1,7,51,Malware Payload,Yes
INC000649,E000649,A008,Level 2,7,58,User Error,No
INC000650,E000650,A042,Level 3,3,41,Zero Day Exploit,No
INC000651,E000651,A043,Level 2,14,65,User Error,Yes
INC000652,E000652,A038,Level 3,9,32,Malware Payload,No
INC000653,E000653,A012,Level 2,11,41,Credential Leak,Yes
INC000654,E000654,A021,Level 1,4,27,Malware Payload,No
INC000655,E000655,A024,Level 3,11,20,Malware Payload,Yes
INC000656,E000656,A024,Level 1,11,23,Configuration Weakness,Yes
INC000657,E000657,A030,Level 2,10,27,Configuration Weakness,No
INC000658,E000658,A024,Level 3,10,65,Configuration Weakness,Yes
INC000659,E000659,A018,Level 2,5,12,Malware Payload,Yes
INC000660,E000660,A044,Level 1,2,51,Configuration Weakness,No
INC000661,E000661,A030,Level 3,7,60,Zero Day Exploit,No
INC000662,E000662,A021,Level 3,7,58,Zero Day Exploit,Yes
INC000663,E000663,A002,Level 3,8,33,Malware Payload,Yes
INC000664,E000664,A009,Level 2,5,25,Credential Leak,No
INC000665,E000665,A016,Level 3,9,39,Credential Leak,No
INC000666,E000666,A011,Level 2,7,44,Zero Day Exploit,Yes
INC000667,E000667,A041,Level 1,8,21,User Error,No
INC000668,E000668,A001,Level 2,13,43,Credential Leak,No
INC000669,E000669,A008,Level 3,6,37,Configuration Weakness,No
INC000670,E000670,A039,Level 3,14,36,Credential Leak,Yes
INC000671,E000671,A048,Level 2,14,30,User Error,Yes
INC000672,E000672,A010,Level 1,14,39,Malware Payload,No
INC000673,E000673,A039,Level 3,12,54,Configuration Weakness,No
INC000674,E000674,A022,Level 1,6,31,Credential Leak,Yes
INC000675,E000675,A050,Level 2,2,61,Credential Leak,Yes
INC000676,E000676,A023,Level 3,11,63,Configuration Weakness,Yes
INC000677,E000677,A007,Level 1,9,14,User Error,Yes
INC000678,E000678,A009,Level 3,7,20,Zero Day Exploit,Yes
INC000679,E000679,A027,Level 1,13,72,Configuration Weakness,No
INC000680,E000680,A049,Level 1,4,27,Zero Day Exploit,No
INC000681,E000681,A011,Level 3,11,42,Malware Payload,No
INC000682,E000682,A033,Level 1,7,38,Zero Day Exploit,Yes
INC000683,E000683,A012,Level 1,12,47,Malware Payload,No
INC000684,E000684,A006,Level 2,8,47,Malware Payload,No
INC000685,E000685,A010,Level 2,6,55,Configuration Weakness,No
INC000686,E000686,A040,Level 2,4,17,Credential Leak,No
INC000687,E000687,A033,Level 2,13,39,Zero Day Exploit,Yes
INC000688,E000688,A004,Level 3,10,28,Configuration Weakness,No
INC000689,E000689,A006,Level 2,8,48,User Error,Yes
INC000690,E000690,A017,Level 2,14,61,Configuration Weakness,No
INC000691,E000691,A015,Level 2,4,39,Zero Day Exploit,Yes
INC000692,E000692,A046,Level 3,1,57,Credential Leak,Yes
INC000693,E000693,A046,Level 2,10,58,Malware Payload,No
INC000694,E000694,A011,Level 3,6,45,User Error,No
INC000695,E000695,A030,Level 2,6,14,Credential Leak,No
INC000696,E000696,A014,Level 2,9,19,Malware Payload,Yes
INC000697,E000697,A038,Level 1,6,38,Configuration Weakness,No
INC000698,E000698,A021,Level 2,4,10,Credential Leak,No
INC000699,E000699,A043,Level 3,8,57,Malware Payload,Yes
INC000700,E000700,A025,Level 2,1,18,Credential Leak,Yes
INC000701,E000701,A031,Level 2,2,49,Configuration Weakness,Yes
INC000702,E000702,A024,Level 3,14,72,Zero Day Exploit,No
INC000703,E000703,A047,Level 3,7,40,Malware Payload,Yes
INC000704,E000704,A021,Level 1,3,34,User Error,Yes
INC000705,E000705,A037,Level 1,11,43,Zero Day Exploit,No
INC000706,E000706,A028,Level 3,4,60,Configuration Weakness,Yes
INC000707,E000707,A034,Level 2,3,11,Malware Payload,No
INC000708,E000708,A040,Level 3,10,22,Credential Leak,No
INC000709,E000709,A046,Level 1,7,28,Malware Payload,No
INC000710,E000710,A014,Level 2,6,22,User Error,No
INC000711,E000711,A026,Level 1,5,11,Credential Leak,No
INC000712,E000712,A006,Level 1,9,67,Configuration Weakness,Yes
INC000713,E000713,A006,Level 3,4,55,User Error,Yes
INC000714,E000714,A025,Level 1,13,18,Zero Day Exploit,No
INC000715,E000715,A020,Level 3,12,38,User Error,Yes
INC000716,E000716,A034,Level 1,9,25,Zero Day Exploit,No
INC000717,E000717,A023,Level 3,2,11,User Error,Yes
INC000718,E000718,A033,Level 2,9,20,Malware Payload,Yes
INC000719,E000719,A021,Level 2,12,68,User Error,Yes
INC000720,E000720,A022,Level 1,10,40,User Error,Yes
INC000721,E000721,A031,Level 2,10,24,Malware Payload,No
INC000722,E000722,A003,Level 2,2,54,Credential Leak,No
INC000723,E000723,A050,Level 2,9,20,Credential Leak,Yes
INC000724,E000724,A032,Level 2,8,66,Malware Payload,No
INC000725,E000725,A047,Level 3,7,59,Zero Day Exploit,No
INC000726,E000726,A005,Level 1,1,25,Zero Day Exploit,No
INC000727,E000727,A048,Level 3,8,19,User Error,No
INC000728,E000728,A030,Level 3,4,52,Configuration Weakness,Yes
INC000729,E000729,A043,Level 2,13,56,User Error,Yes
INC000730,E000730,A011,Level 2,1,22,Malware Payload,Yes
INC000731,E000731,A040,Level 2,2,14,Malware Payload,No
INC000732,E000732,A021,Level 1,8,66,Zero Day Exploit,No
INC000733,E000733,A032,Level 2,11,29,Malware Payload,Yes
INC000734,E000734,A010,Level 1,8,24,Zero Day Exploit,No
INC000735,E000735,A018,Level 1,7,39,Credential Leak,Yes
INC000736,E000736,A004,Level 3,10,50,User Error,Yes
INC000737,E000737,A022,Level 3,1,12,Configuration Weakness,Yes
INC000738,E000738,A019,Level 1,5,28,Credential Leak,No
INC000739,E000739,A031,Level 2,1,21,Zero Day Exploit,No
INC000740,E000740,A005,Level 3,7,38,Zero Day Exploit,No
INC000741,E000741,A025,Level 3,9,39,Zero Day Exploit,No
INC000742,E000742,A011,Level 3,14,43,User Error,No
INC000743,E000743,A005,Level 2,2,20,Zero Day Exploit,No
INC000744,E000744,A048,Level 1,10,34,Configuration Weakness,No
INC000745,E000745,A004,Level 3,11,39,User Error,Yes
INC000746,E000746,A002,Level 2,12,43,Zero Day Exploit,Yes
INC000747,E000747,A017,Level 2,1,9,Configuration Weakness,Yes
INC000748,E000748,A034,Level 3,5,43,Credential Leak,No
INC000749,E000749,A013,Level 2,11,65,Zero Day Exploit,Yes
INC000750,E000750,A042,Level 2,3,20,User Error,Yes
INC000751,E000751,A043,Level 1,4,59,Malware Payload,Yes
INC000752,E000752,A019,Level 1,11,35,Malware Payload,Yes
INC000753,E000753,A031,Level 1,13,57,Credential Leak,Yes
INC000754,E000754,A016,Level 1,12,55,Zero Day Exploit,Yes
INC000755,E000755,A033,Level 2,5,31,User Error,No
INC000756,E000756,A006,Level 3,10,24,User Error,Yes
INC000757,E000757,A027,Level 3,1,35,Credential Leak,Yes
INC000758,E000758,A043,Level 1,14,37,Configuration Weakness,Yes
INC000759,E000759,A006,Level 1,1,51,Credential Leak,Yes
INC000760,E000760,A047,Level 1,8,57,Configuration Weakness,Yes
INC000761,E000761,A038,Level 1,1,6,Credential Leak,No
INC000762,E000762,A047,Level 3,6,36,Credential Leak,No
INC000763,E000763,A030,Level 2,5,40,Credential Leak,Yes
INC000764,E000764,A027,Level 2,14,66,Credential Leak,No
INC000765,E000765,A020,Level 2,13,33,User Error,No
INC000766,E000766,A022,Level 3,12,58,Configuration Weakness,Yes
INC000767,E000767,A017,Level 3,2,35,Configuration Weakness,No
INC000768,E000768,A045,Level 2,11,26,Zero Day Exploit,No
INC000769,E000769,A050,Level 3,10,60,Configuration Weakness,Yes
INC000770,E000770,A004,Level 1,10,36,Credential Leak,Yes
INC000771,E000771,A037,Level 2,9,18,User Error,Yes
INC000772,E000772,A016,Level 1,1,58,Malware Payload,Yes
INC000773,E000773,A013,Level 3,6,49,Zero Day Exploit,Yes
INC000774,E000774,A042,Level 1,5,58,Zero Day Exploit,No
INC000775,E000775,A044,Level 3,6,42,Configuration Weakness,No
INC000776,E000776,A042,Level 3,10,61,User Error,No
INC000777,E000777,A048,Level 1,2,37,Credential Leak,Yes
INC000778,E000778,A010,Level 2,6,13,User Error,Yes
INC000779,E000779,A028,Level 1,10,39,Credential Leak,Yes
INC000780,E000780,A025,Level 2,5,31,User Error,Yes
INC000781,E000781,A021,Level 3,5,17,Configuration Weakness,No
INC000782,E000782,A020,Level 3,10,48,Credential Leak,No
INC000783,E000783,A011,Level 1,3,11,Credential Leak,No
INC000784,E000784,A036,Level 1,10,52,User Error,Yes
INC000785,E000785,A030,Level 3,9,58,Malware Payload,No
INC000786,E000786,A016,Level 1,3,21,Zero Day Exploit,No
INC000787,E000787,A004,Level 2,3,44,Malware Payload,No
INC000788,E000788,A031,Level 1,9,60,User Error,Yes
INC000789,E000789,A043,Level 1,10,63,Zero Day Exploit,Yes
INC000790,E000790,A048,Level 2,7,61,Malware Payload,Yes
INC000791,E000791,A030,Level 2,2,47,Configuration Weakness,Yes
INC000792,E000792,A024,Level 3,5,38,Zero Day Exploit,No
INC000793,E000793,A034,Level 3,6,42,Malware Payload,Yes
INC000794,E000794,A038,Level 3,3,29,Malware Payload,No
INC000795,E000795,A039,Level 2,1,15,Configuration Weakness,No
INC000796,E000796,A044,Level 3,2,57,User Error,Yes
INC000797,E000797,A048,Level 3,14,34,Malware Payload,No
INC000798,E000798,A021,Level 2,1,12,User Error,No
